season,matchId,homeTeam,awayTeam,homeFT,awayFT,homeHT,awayHT,attend,Column10
1,A1A2101,Zlín,Ostrava,0, 0 ,0,0,3535,
1,A1A2102,Brno,H. Králové,0, 0 ,0,0,17520,
1,A1A2103,Plzeň,Bohemians,4, 0 ,1,0,3850,
1,A1A2104,Liberec,Č. Budějovice,0, 1 ,0,1,7272,
1,A1A2105,Slavia,Sparta,0, 1 ,0,0,13456,
1,A1A2106,Cheb,Jablonec,0, 2 ,0,0,2345,
1,A1A2107,Žižkov,Drnovice,0, 1 ,0,1,3540,
1,A1A2108,Olomouc,Benešov,2, 1 ,1,0,4136,
1,A1A2201,Ostrava,Olomouc,0, 1 ,0,1,3100,
1,A1A2202,Benešov,Žižkov,0, 2 ,0,0,2731,
1,A1A2203,Drnovice,Cheb,5, 0 ,2,0,6385,
1,A1A2204,Jablonec,Slavia,0, 2 ,0,0,11112,
1,A1A2205,Sparta,Liberec,7, 1 ,5,0,2760,
1,A1A2206,Č.Budějovice,Plzeň,1, 0 ,0,0,5291,
1,A1A2207,Bohemians,Brno,1, 2 ,0,0,7020,
1,A1A2208,H. Králové,Zlín,2, 0 ,2,0,5070,
1,A1A2301,H. Králové,Ostrava,4, 0 ,2,0,5345,
1,A1A2302,Zlín,Bohemians,0, 0 ,0,0,3914,
1,A1A2303,Brno,Č. Budějovice,3, 0 ,2,0,16345,
1,A1A2304,Plzeň,Sparta,0, 1 ,0,1,11550,
1,A1A2305,Liberec,Jablonec,2, 1 ,1,0,8300,
1,A1A2306,Slavia,Drnovice,2, 0 ,2,0,6013,
1,A1A2307,Cheb,Benešov,4, 0 ,2,0,2052,
1,A1A2308,Žižkov,Olomouc,2, 0 ,1,0,3014,
1,A1A2401,Ostrava,Žižkov,1, 3 ,1,1,1384,
1,A1A2402,Olomouc,Cheb,2, 1 ,1,1,4002,
1,A1A2403,Benešov,Slavia,1, 5 ,0,1,3859,
1,A1A2404,Drnovice,Liberec,2, 1 ,1,0,4138,
1,A1A2405,Jablonec,Plzeň,1, 1 ,0,0,5389,
1,A1A2406,Sparta,Brno,3, 1 ,2,0,4875,
1,A1A2407,Č.Budějovice,Zlín,1, 0 ,1,0,3470,
1,A1A2408,Bohemians,H. Králové,1, 1 ,1,1,5187,
1,A1A2501,Bohemians,Ostrava,0, 3 ,0,1,4784,
1,A1A2502,H. Králové,Č. Budějovice,1, 3 ,0,3,4057,
1,A1A2503,Zlín,Sparta,0, 1 ,0,1,5031,
1,A1A2504,Brno,Jablonec,2, 0 ,1,0,13957,
1,A1A2505,Plzeň,Drnovice,0, 1 ,0,1,2120,
1,A1A2506,Liberec,Benešov,4, 1 ,3,1,4894,
1,A1A2507,Slavia,Olomouc,0, 0 ,0,0,2904,
1,A1A2508,Cheb,Žižkov,1, 2 ,1,1,2533,
1,A1A2601,Ostrava,Cheb,1, 1 ,1,1,1077,
1,A1A2602,Žižkov,Slavia,0, 1 ,0,0,3622,
1,A1A2603,Olomouc,Liberec,1, 1 ,0,1,4155,
1,A1A2604,Benešov,Plzeň,0, 3 ,0,0,821,
1,A1A2605,Drnovice,Brno,3, 3 ,1,2,7148,
1,A1A2606,Jablonec,Zlín,0, 0 ,0,0,4670,
1,A1A2607,Sparta,H. Králové,3, 0 ,1,0,7031,
1,A1A2608,Č.Budějovice,Bohemians,2, 0 ,1,0,4046,
1,A1A2701,Č.Budějovice,Ostrava,0, 0 ,0,0,4236,
1,A1A2702,Bohemians,Sparta,1, 2 ,0,1,11977,
1,A1A2703,H. Králové,Jablonec,1, 1 ,0,0,3906,
1,A1A2704,Zlín,Drnovice,0, 1 ,0,0,4157,
1,A1A2705,Brno,Benešov,4, 0 ,2,0,14827,
1,A1A2706,Plzeň,Olomouc,2, 0 ,1,0,1690,
1,A1A2707,Liberec,Žižkov,2, 1 ,1,1,7021,
1,A1A2708,Slavia,Cheb,1, 0 ,1,0,5818,
1,A1A2801,Ostrava,Slavia,1, 2 ,0,1,2345,
1,A1A2802,Cheb,Liberec,3, 1 ,1,0,2454,
1,A1A2803,Žižkov,Plzeň,1, 1 ,1,1,2120,
1,A1A2804,Olomouc,Brno,2, 1 ,2,0,5232,
1,A1A2805,Benešov,Zlín,0, 3 ,0,2,556,
1,A1A2806,Drnovice,H. Králové,5, 2 ,2,2,4136,
1,A1A2807,Jablonec,Bohemians,3, 1 ,1,1,5612,
1,A1A2808,Sparta,Č. Budějovice,4, 0 ,1,0,6350,
1,A1A2901,Sparta,Ostrava,1, 0 ,1,0,7881,
1,A1A2902,Č.Budějovice,Jablonec,1, 0 ,1,0,3158,
1,A1A2903,Bohemians,Drnovice,2, 5 ,2,3,1574,
1,A1A2904,H. Králové,Benešov,5, 0 ,1,0,2195,
1,A1A2905,Zlín,Olomouc,0, 1 ,0,0,3257,
1,A1A2906,Brno,Žižkov,2, 0 ,0,0,26122,
1,A1A2907,Plzeň,Cheb,1, 0 ,0,0,2350,
1,A1A2908,Liberec,Slavia,1, 0 ,1,0,9258,
1,A1A3001,Ostrava,Liberec,2, 0 ,2,0,1077,
1,A1A3002,Slavia,Plzeň,2, 3 ,2,1,2645,
1,A1A3003,Cheb,Brno,0, 0 ,0,0,2235,
1,A1A3004,Žižkov,Zlín,5, 1 ,1,1,1569,
1,A1A3005,Olomouc,H. Králové,2, 0 ,0,0,2534,
1,A1A3006,Benešov,Bohemians,3, 4 ,2,2,548,
1,A1A3007,Drnovice,Č. Budějovice,3, 1 ,0,1,4125,
1,A1A3008,Jablonec,Sparta,0, 1 ,0,1,9613,
2,A1A0101,Liberec,Brno,1, 0 ,1,0,6315,
2,A1A0102,Olomouc,Slavia,2, 1 ,1,0,4150,
2,A1A0103,Zlín,H. Králové,1, 1 ,1,0,3567,
2,A1A0104,Opava,Drnovice,1, 2 ,1,1,11376,
2,A1A0105,Žižkov,Ostrava,2, 1 ,0,0,2357,
2,A1A0106,Cheb,U.Hradiště,1, 0 ,1,0,2345,
2,A1A0107,Sparta,Č. Budějovice,3, 0 ,2,0,5313,
2,A1A0108,Jablonec,Plzeň,1, 0 ,1,0,6012,
2,A1A0201,Brno,Plzeň,0, 3 ,0,0,14820,
2,A1A0202,Č.Budějovice,Jablonec,3, 0 ,2,0,3745,
2,A1A0203,U.Hradiště,Sparta,2, 2 ,1,1,10000,
2,A1A0204,Ostrava,Cheb,3, 0 ,1,0,2679,
2,A1A0205,Drnovice,Žižkov,2, 2 ,0,1,6228,
2,A1A0206,H. Králové,Opava,0, 1 ,0,1,5850,
2,A1A0207,Slavia,Zlín,2, 0 ,1,0,4477,
2,A1A0208,Liberec,Olomouc,2, 0 ,0,0,5980,
2,A1A0301,Olomouc,Brno,2, 0 ,1,0,6534,
2,A1A0302,Zlín,Liberec,0, 1 ,0,1,3581,
2,A1A0303,Opava,Slavia,1, 1 ,1,0,9845,
2,A1A0304,Žižkov,H. Králové,2, 2 ,1,1,3137,
2,A1A0305,Cheb,Drnovice,1, 2 ,0,1,2189,
2,A1A0306,Sparta,Ostrava,1, 1 ,1,0,5108,
2,A1A0307,Jablonec,U.Hradiště,4, 0 ,3,0,7614,
2,A1A0308,Plzeň,Č. Budějovice,2, 0 ,0,0,2992,
2,A1A0401,Brno,Č. Budějovice,5, 2 ,3,1,10275,
2,A1A0402,U.Hradiště,Plzeň,2, 2 ,0,1,7550,
2,A1A0403,Ostrava,Jablonec,1, 1 ,1,0,2935,
2,A1A0404,Drnovice,Sparta,4, 4 ,1,1,7523,
2,A1A0405,H. Králové,Cheb,0, 1 ,0,0,3270,
2,A1A0406,Slavia,Žižkov,5, 0 ,3,0,3462,
2,A1A0407,Liberec,Opava,1, 0 ,0,0,5113,
2,A1A0408,Olomouc,Zlín,3, 0 ,0,0,4756,
2,A1A0501,Zlín,Brno,0, 0 ,0,0,5036,
2,A1A0502,Opava,Olomouc,1, 1 ,0,1,10152,
2,A1A0503,Žižkov,Liberec,1, 1 ,0,0,1972,
2,A1A0504,Cheb,Slavia,1, 3 ,0,2,2803,
2,A1A0505,Sparta,H. Králové,5, 0 ,2,0,7888,
2,A1A0506,Jablonec,Drnovice,0, 1 ,0,0,8060,
2,A1A0507,Plzeň,Ostrava,1, 0 ,0,0,3635,
2,A1A0508,Č.Budějovice,U.Hradiště,2, 0 ,0,0,3600,
2,A1A0601,Brno,U.Hradiště,2, 0 ,1,0,17321,
2,A1A0602,Ostrava,Č. Budějovice,0, 1 ,0,1,2325,
2,A1A0603,Drnovice,Plzeň,4, 1 ,2,0,5573,
2,A1A0604,H. Králové,Jablonec,2, 2 ,0,2,3980,
2,A1A0605,Slavia,Sparta,0, 2 ,0,0,10036,
2,A1A0606,Liberec,Cheb,2, 3 ,0,2,6292,
2,A1A0607,Olomouc,Žižkov,1, 1 ,0,1,5284,
2,A1A0608,Zlín,Opava,0, 1 ,0,1,4236,
2,A1A0701,Opava,Brno,0, 2 ,0,0,11560,
2,A1A0702,Žižkov,Zlín,3, 0 ,1,0,2429,
2,A1A0703,Cheb,Olomouc,1, 1 ,0,0,2376,
2,A1A0704,Sparta,Liberec,3, 1 ,2,0,4959,
2,A1A0705,Jablonec,Slavia,2, 1 ,1,0,8650,
2,A1A0706,Plzeň,H. Králové,1, 2 ,0,1,4120,
2,A1A0707,Č.Budějovice,Drnovice,2, 1 ,1,0,1632,
2,A1A0708,U.Hradiště,Ostrava,1, 2 ,1,1,6600,
2,A1A0801,Brno,Ostrava,3, 2 ,1,0,18777,
2,A1A0802,Drnovice,U.Hradiště,2, 2 ,2,1,6295,
2,A1A0803,H. Králové,Č. Budějovice,1, 2 ,0,2,4366,
2,A1A0804,Slavia,Plzeň,2, 1 ,2,0,4187,
2,A1A0805,Liberec,Jablonec,1, 0 ,1,0,7052,
2,A1A0806,Olomouc,Sparta,3, 1 ,2,0,5508,
2,A1A0807,Zlín,Cheb,0, 2 ,0,1,2653,
2,A1A0808,Opava,Žižkov,1, 0 ,1,0,10750,
2,A1A0901,Žižkov,Brno,4, 0 ,3,0,3162,
2,A1A0902,Cheb,Opava,3, 1 ,0,1,1878,
2,A1A0903,Sparta,Zlín,3, 0 ,2,0,3482,
2,A1A0904,Jablonec,Olomouc,4, 2 ,2,2,5761,
2,A1A0905,Plzeň,Liberec,2, 0 ,0,0,2747,
2,A1A0906,Č.Budějovice,Slavia,2, 3 ,2,2,6052,
2,A1A0907,U.Hradiště,H. Králové,1, 0 ,0,0,6500,
2,A1A0908,Ostrava,Drnovice,5, 3 ,2,3,748,
2,A1A1001,Brno,Drnovice,2, 2 ,0,0,26870,
2,A1A1002,H. Králové,Ostrava,2, 1 ,1,1,3415,
2,A1A1003,Slavia,U.Hradiště,9, 1 ,5,1,2649,
2,A1A1004,Liberec,Č. Budějovice,2, 1 ,1,1,5713,
2,A1A1005,Olomouc,Plzeň,3, 0 ,3,0,4602,
2,A1A1006,Zlín,Jablonec,0, 0 ,0,0,2506,
2,A1A1007,Opava,Sparta,2, 0 ,1,0,12500,
2,A1A1008,Žižkov,Cheb,2, 0 ,1,0,3125,
2,A1A1101,Cheb,Brno,3, 1 ,2,0,2438,
2,A1A1102,Sparta,Žižkov,1, 0 ,1,0,6631,
2,A1A1103,Jablonec,Opava,2, 1 ,1,0,3856,
2,A1A1104,Plzeň,Zlín,3, 0 ,0,0,3027,
2,A1A1105,Č.Budějovice,Olomouc,2, 1 ,1,0,4050,
2,A1A1106,U.Hradiště,Liberec,1, 1 ,0,1,6000,
2,A1A1107,Ostrava,Slavia,1, 2 ,1,1,2950,
2,A1A1108,Drnovice,H. Králové,3, 0 ,0,0,4235,
2,A1A1201,Brno,H. Králové,2, 0 ,0,0,11897,
2,A1A1202,Slavia,Drnovice,1, 2 ,0,0,3421,
2,A1A1203,Liberec,Ostrava,3, 0 ,1,0,5231,
2,A1A1204,Olomouc,U.Hradiště,2, 0 ,1,0,5208,
2,A1A1205,Zlín,Č. Budějovice,1, 0 ,0,0,2389,
2,A1A1206,Opava,Plzeň,2, 0 ,2,0,10054,
2,A1A1207,Žižkov,Jablonec,1, 0 ,0,0,2773,
2,A1A1208,Cheb,Sparta,3, 3 ,1,2,6001,
2,A1A1301,Sparta,Brno,4, 0 ,2,0,3467,
2,A1A1302,Jablonec,Cheb,0, 0 ,0,0,3421,
2,A1A1303,Plzeň,Žižkov,1, 0 ,1,0,2580,
2,A1A1304,Č.Budějovice,Opava,1, 1 ,0,1,2130,
2,A1A1305,U.Hradiště,Zlín,1, 1 ,0,0,5000,
2,A1A1306,Ostrava,Olomouc,3, 1 ,1,0,846,
2,A1A1307,Drnovice,Liberec,0, 0 ,0,0,4489,
2,A1A1308,H. Králové,Slavia,0, 3 ,0,0,4136,
2,A1A1401,Brno,Slavia,0, 2 ,0,1,13520,
2,A1A1402,Liberec,H. Králové,3, 2 ,1,2,4100,
2,A1A1403,Olomouc,Drnovice,2, 0 ,0,0,7026,
2,A1A1404,Zlín,Ostrava,0, 0 ,0,0,2822,
2,A1A1405,Opava,U.Hradiště,2, 0 ,2,0,10150,
2,A1A1406,Žižkov,Č. Budějovice,4, 0 ,2,0,1823,
2,A1A1407,Cheb,Plzeň,1, 2 ,0,0,2486,
2,A1A1408,Sparta,Jablonec,1, 1 ,0,0,3515,
2,A1A1501,Jablonec,Brno,3, 0 ,1,0,3320,
2,A1A1502,Plzeň,Sparta,2, 1 ,1,1,6849,
2,A1A1503,Č.Budějovice,Cheb,3, 3 ,1,1,2260,
2,A1A1504,U.Hradiště,Žižkov,1, 0 ,0,0,5156,
2,A1A1505,Ostrava,Opava,1, 2 ,0,1,8615,
2,A1A1506,Drnovice,Zlín,3, 0 ,0,0,3475,
2,A1A1507,H. Králové,Olomouc,1, 3 ,1,1,1966,
2,A1A1508,Slavia,Liberec,2, 1 ,1,1,7226,
2,A1A1601,Brno,Liberec,1, 1 ,0,0,11735,
2,A1A1602,Slavia,Olomouc,4, 0 ,3,0,8132,
2,A1A1603,H. Králové,Zlín,0, 2 ,0,1,3858,
2,A1A1604,Drnovice,Opava,3, 1 ,1,0,6448,
2,A1A1605,Ostrava,Žižkov,2, 2 ,0,2,786,
2,A1A1606,U.Hradiště,Cheb,0, 0 ,0,0,7124,
2,A1A1607,Č.Budějovice,Sparta,2, 0 ,2,0,2489,
2,A1A1608,Plzeň,Jablonec,0, 1 ,0,0,3065,
2,A1A1701,Plzeň,Brno,1, 1 ,1,1,2523,
2,A1A1702,Jablonec,Č. Budějovice,2, 1 ,0,1,4561,
2,A1A1703,Sparta,U.Hradiště,4, 0 ,3,0,2741,
2,A1A1704,Cheb,Ostrava,1, 1 ,1,1,1800,
2,A1A1705,Žižkov,Drnovice,1, 0 ,1,0,3825,
2,A1A1706,Opava,H. Králové,2, 1 ,2,0,9310,
2,A1A1707,Zlín,Slavia,0, 1 ,0,0,6790,
2,A1A1708,Olomouc,Liberec,3, 0 ,1,0,3437,
2,A1A1801,Brno,Olomouc,2, 3 ,0,2,3735,
2,A1A1802,Liberec,Zlín,1, 2 ,0,0,2650,
2,A1A1803,Slavia,Opava,3, 0 ,0,0, ,
2,A1A1804,H. Králové,Žižkov,2, 0 ,1,0,3457,
2,A1A1805,Drnovice,Cheb,3, 0 ,2,0,4852,
2,A1A1806,Ostrava,Sparta,4, 1 ,3,0,2038,
2,A1A1807,U.Hradiště,Jablonec,0, 4 ,0,1,4586,
2,A1A1808,Č.Budějovice,Plzeň,2, 2 ,1,1,3184,
2,A1A1901,Č.Budějovice,Brno,0, 0 ,0,0,3619,
2,A1A1902,Plzeň,U.Hradiště,1, 1 ,1,1,2408,
2,A1A1903,Jablonec,Ostrava,3, 0 ,2,0,5155,
2,A1A1904,Sparta,Drnovice,2, 1 ,0,1,1809,
2,A1A1905,Cheb,H. Králové,0, 2 ,0,0,1900,
2,A1A1906,Žižkov,Slavia,1, 3 ,1,1,8323,
2,A1A1907,Opava,Liberec,0, 0 ,0,0,9042,
2,A1A1908,Zlín,Olomouc,0, 0 ,0,0,3354,
2,A1A2001,Brno,Zlín,1, 1 ,0,0,6833,
2,A1A2002,Olomouc,Opava,3, 2 ,2,2,3928,
2,A1A2003,Liberec,Žižkov,0, 0 ,0,0,4155,
2,A1A2004,Slavia,Cheb,2, 0 ,0,0,6552,
2,A1A2005,H. Králové,Sparta,0, 2 ,0,2,11883,
2,A1A2006,Drnovice,Jablonec,2, 0 ,1,0,7481,
2,A1A2007,Ostrava,Plzeň,3, 2 ,2,1,1850,
2,A1A2008,U.Hradiště,Č. Budějovice,0, 4 ,0,2,3557,
2,A1A2101,U.Hradiště,Brno,1, 3 ,1,2,7532,
2,A1A2102,Č.Budějovice,Ostrava,1, 0 ,0,0,2855,
2,A1A2103,Plzeň,Drnovice,1, 1 ,0,1,3012,
2,A1A2104,Jablonec,H. Králové,4, 2 ,1,1,5732,
2,A1A2105,Sparta,Slavia,3, 1 ,1,1,15437,
2,A1A2106,Cheb,Liberec,4, 0 ,4,0,1150,
2,A1A2107,Žižkov,Olomouc,1, 2 ,0,1,2380,
2,A1A2108,Opava,Zlín,3, 2 ,2,1,9850,
2,A1A2201,Brno,Opava,1, 1 ,1,1,8836,
2,A1A2202,Zlín,Žižkov,0, 1 ,0,0,4492,
2,A1A2203,Olomouc,Cheb,3, 1 ,2,0,5321,
2,A1A2204,Liberec,Sparta,1, 0 ,0,0,5455,
2,A1A2205,Slavia,Jablonec,2, 1 ,0,1,7582,
2,A1A2206,H. Králové,Plzeň,0, 0 ,0,0,3080,
2,A1A2207,Drnovice,Č. Budějovice,2, 0 ,0,0,4366,
2,A1A2208,Ostrava,U.Hradiště,2, 1 ,0,0,1687,
2,A1A2301,Ostrava,Brno,0, 2 ,0,1,1275,
2,A1A2302,U.Hradiště,Drnovice,0, 1 ,0,0,7821,
2,A1A2303,Č.Budějovice,H. Králové,0, 3 ,0,1,3200,
2,A1A2304,Plzeň,Slavia,0, 1 ,0,0,6693,
2,A1A2305,Jablonec,Liberec,1, 0 ,0,0,8612,
2,A1A2306,Sparta,Olomouc,0, 2 ,0,2,6366,
2,A1A2307,Cheb,Zlín,1, 1 ,1,1,700,
2,A1A2308,Žižkov,Opava,1, 1 ,0,1,2483,
2,A1A2401,Brno,Žižkov,3, 1 ,1,0,4372,
2,A1A2402,Opava,Cheb,4, 1 ,4,1,10321,
2,A1A2403,Zlín,Sparta,1, 1 ,0,0,6407,
2,A1A2404,Olomouc,Jablonec,2, 1 ,1,1,7516,
2,A1A2405,Liberec,Plzeň,1, 0 ,0,0,3400,
2,A1A2406,Slavia,Č. Budějovice,3, 0 ,1,0,6921,
2,A1A2407,H. Králové,U.Hradiště,2, 0 ,2,0,3335,
2,A1A2408,Drnovice,Ostrava,3, 1 ,1,0,4795,
2,A1A2501,Drnovice,Brno,2, 3 ,1,2,6403,
2,A1A2502,Ostrava,H. Králové,2, 0 ,1,0,1675,
2,A1A2503,U.Hradiště,Slavia,0, 2 ,0,1,5121,
2,A1A2504,Č.Budějovice,Liberec,0, 0 ,0,0,1635,
2,A1A2505,Plzeň,Olomouc,2, 0 ,1,0,3224,
2,A1A2506,Jablonec,Zlín,1, 0 ,0,0,3112,
2,A1A2507,Sparta,Opava,1, 1 ,0,1,2799,
2,A1A2508,Cheb,Žižkov,2, 2 ,1,1,700,
2,A1A2601,Brno,Cheb,2, 0 ,2,0,10373,
2,A1A2602,Žižkov,Sparta,1, 4 ,0,0,2443,
2,A1A2603,Opava,Jablonec,0, 1 ,0,1,10153,
2,A1A2604,Zlín,Plzeň,1, 0 ,1,0,3359,
2,A1A2605,Olomouc,Č. Budějovice,4, 0 ,2,0,5420,
2,A1A2606,Liberec,U.Hradiště,4, 0 ,3,0,3850,
2,A1A2607,Slavia,Ostrava,2, 0 ,0,0,6623,
2,A1A2608,H. Králové,Drnovice,1, 0 ,0,0,4167,
2,A1A2701,H. Králové,Brno,1, 0 ,1,0,3470,
2,A1A2702,Drnovice,Slavia,3, 0 ,1,0,7238,
2,A1A2703,Ostrava,Liberec,1, 0 ,0,0,1457,
2,A1A2704,U.Hradiště,Olomouc,2, 1 ,0,0,2312,
2,A1A2705,Č.Budějovice,Zlín,2, 0 ,1,0,1538,
2,A1A2706,Plzeň,Opava,2, 1 ,1,1,2305,
2,A1A2707,Jablonec,Žižkov,5, 0 ,2,0,2569,
2,A1A2708,Sparta,Cheb,3, 0 ,2,0,3710,
2,A1A2801,Brno,Sparta,1, 0 ,0,0,12730,
2,A1A2802,Cheb,Jablonec,2, 0 ,1,0,192,
2,A1A2803,Žižkov,Plzeň,2, 0 ,1,0,1503,
2,A1A2804,Opava,Č. Budějovice,3, 1 ,1,0,5800,
2,A1A2805,Zlín,U.Hradiště,2, 0 ,2,0,2638,
2,A1A2806,Olomouc,Ostrava,1, 0 ,0,0,5023,
2,A1A2807,Liberec,Drnovice,4, 0 ,2,0,3803,
2,A1A2808,Slavia,H. Králové,2, 1 ,1,1,8483,
2,A1A2901,Slavia,Brno,2, 1 ,0,0,5693,
2,A1A2902,H. Králové,Liberec,0, 0 ,0,0,5988,
2,A1A2903,Drnovice,Olomouc,1, 2 ,0,0,3675,
2,A1A2904,Ostrava,Zlín,3, 1 ,0,0,839,
2,A1A2905,U.Hradiště,Opava,0, 1 ,0,1,2900,
2,A1A2906,Č.Budějovice,Žižkov,1, 1 ,1,0,1543,
2,A1A2907,Plzeň,Cheb,1, 0 ,1,0,2435,
2,A1A2908,Jablonec,Sparta,1, 0 ,0,0,4080,
2,A1A3001,Brno,Jablonec,1, 0 ,1,0,12150,
2,A1A3002,Sparta,Plzeň,1, 0 ,1,0,4228,
2,A1A3003,Cheb,Č. Budějovice,0, 0 ,0,0,260,
2,A1A3004,Žižkov,U.Hradiště,2, 2 ,1,1,1240,
2,A1A3005,Opava,Ostrava,3, 0 ,0,0,11350,
2,A1A3006,Zlín,Drnovice,1, 0 ,0,0,2789,
2,A1A3007,Olomouc,H. Králové,1, 0 ,1,0,4315,
2,A1A3008,Liberec,Slavia,2, 3 ,0,2,4995,
3,A1A0101,Liberec,Olomouc,1, 1 ,1,1,4600,
3,A1A0102,Brno,Sparta,2, 1 ,0,0,28320,
3,A1A0103,Drnovice,Karviná,4, 0 ,1,0,4942,
3,A1A0104,Plzeň,Teplice,1, 1 ,0,0,3805,
3,A1A0105,Bohemians,Č. Budějovice,1, 1 ,1,1,4026,
3,A1A0106,Ostrava,Žižkov,3, 0 ,1,0,4049,
3,A1A0107,Slavia,Opava,1, 1 ,1,0,6331,
3,A1A0108,Jablonec,H. Králové,2, 0 ,0,0,6112,
3,A1A0201,Olomouc,H. Králové,5, 1 ,3,0,5229,
3,A1A0202,Opava,Jablonec,1, 0 ,0,0,11134,
3,A1A0203,Žižkov,Slavia,2, 2 ,0,1,2150,
3,A1A0204,Č.Budějovice,Ostrava,2, 1 ,0,0,4614,
3,A1A0205,Teplice,Bohemians,1, 0 ,0,0,11853,
3,A1A0206,Karviná,Plzeň,1, 1 ,1,0,8864,
3,A1A0207,Sparta,Drnovice,2, 2 ,0,1,5659,
3,A1A0208,Liberec,Brno,1, 2 ,0,0,4900,
3,A1A0301,Brno,Olomouc,1, 0 ,0,0,23270,
3,A1A0302,Drnovice,Liberec,1, 3 ,0,0,4571,
3,A1A0303,Plzeň,Sparta,1, 1 ,0,1,12048,
3,A1A0304,Bohemians,Karviná,0, 2 ,0,1,4845,
3,A1A0305,Ostrava,Teplice,3, 1 ,3,0,4530,
3,A1A0306,Slavia,Č. Budějovice,3, 0 ,0,0,3896,
3,A1A0307,Jablonec,Žižkov,3, 1 ,1,0,5730,
3,A1A0308,H. Králové,Opava,0, 0 ,0,0,2116,
3,A1A0401,Olomouc,Opava,1, 1 ,0,1,6811,
3,A1A0402,Žižkov,H. Králové,1, 1 ,1,0,2050,
3,A1A0403,Č.Budějovice,Jablonec,0, 0 ,0,0,4814,
3,A1A0404,Teplice,Slavia,1, 0 ,0,0,10325,
3,A1A0405,Karviná,Ostrava,1, 1 ,0,1,9342,
3,A1A0406,Sparta,Bohemians,3, 4 ,2,0,7966,
3,A1A0407,Liberec,Plzeň,1, 0 ,1,0, ,
3,A1A0408,Brno,Drnovice,4, 1 ,2,1,37210,
3,A1A0501,Drnovice,Olomouc,0, 0 ,0,0,5154,
3,A1A0502,Plzeň,Brno,1, 0 ,0,0,6758,
3,A1A0503,Bohemians,Liberec,0, 0 ,0,0,5982,
3,A1A0504,Ostrava,Sparta,1, 1 ,0,0,8200,
3,A1A0505,Slavia,Karviná,5, 1 ,0,0,4231,
3,A1A0506,Jablonec,Teplice,0, 0 ,0,0,5170,
3,A1A0507,H. Králové,Č. Budějovice,1, 1 ,0,1,3032,
3,A1A0508,Opava,Žižkov,1, 0 ,0,0,11241,
3,A1A0601,Olomouc,Žižkov,3, 1 ,0,0,5285,
3,A1A0602,Č.Budějovice,Opava,0, 1 ,0,0,3594,
3,A1A0603,Teplice,H. Králové,2, 1 ,2,0,6800,
3,A1A0604,Karviná,Jablonec,2, 1 ,1,0,7224,
3,A1A0605,Sparta,Slavia,1, 1 ,0,0,11162,
3,A1A0606,Liberec,Ostrava,1, 1 ,1,0,4368,
3,A1A0607,Brno,Bohemians,3, 1 ,3,1,18900,
3,A1A0608,Drnovice,Plzeň,4, 1 ,1,1,4434,
3,A1A0701,Plzeň,Olomouc,1, 0 ,0,0,4790,
3,A1A0702,Bohemians,Drnovice,2, 5 ,1,2,4604,
3,A1A0703,Ostrava,Brno,1, 1 ,1,1,6200,
3,A1A0704,Slavia,Liberec,1, 2 ,0,0,6250,
3,A1A0705,Jablonec,Sparta,1, 0 ,0,0,7638,
3,A1A0706,H. Králové,Karviná,3, 1 ,3,1,3383,
3,A1A0707,Opava,Teplice,3, 1 ,1,0,14232,
3,A1A0708,Žižkov,Č. Budějovice,1, 0 ,0,0,2453,
3,A1A0801,Olomouc,Č. Budějovice,1, 1 ,1,1,4550,
3,A1A0802,Teplice,Žižkov,1, 0 ,0,0,6320,
3,A1A0803,Karviná,Opava,1, 1 ,0,1,11049,
3,A1A0804,Sparta,H. Králové,1, 0 ,1,0,4203,
3,A1A0805,Liberec,Jablonec,1, 0 ,1,0,5028,
3,A1A0806,Brno,Slavia,1, 1 ,0,1,44120,
3,A1A0807,Drnovice,Ostrava,5, 2 ,2,2,4872,
3,A1A0808,Plzeň,Bohemians,0, 1 ,0,1,4290,
3,A1A0901,Bohemians,Olomouc,1, 3 ,1,0,4032,
3,A1A0902,Ostrava,Plzeň,1, 1 ,0,0,4667,
3,A1A0903,Slavia,Drnovice,3, 0 ,1,0,6182,
3,A1A0904,Jablonec,Brno,4, 1 ,2,1,6661,
3,A1A0905,H. Králové,Liberec,0, 1 ,0,0,4542,
3,A1A0906,Opava,Sparta,0, 2 ,0,1,15350,
3,A1A0907,Žižkov,Karviná,1, 0 ,0,0,2301,
3,A1A0908,Č.Budějovice,Teplice,5, 4 ,1,2,3200,
3,A1A1001,Olomouc,Teplice,1, 1 ,1,1,5549,
3,A1A1002,Karviná,Č. Budějovice,1, 2 ,1,1,7642,
3,A1A1003,Sparta,Žižkov,1, 0 ,0,0,5644,
3,A1A1004,Liberec,Opava,2, 2 ,1,2,5920,
3,A1A1005,Brno,H. Králové,1, 1 ,1,1,13720,
3,A1A1006,Drnovice,Jablonec,2, 1 ,0,1,5342,
3,A1A1007,Plzeň,Slavia,0, 1 ,0,0,7780,
3,A1A1008,Bohemians,Ostrava,0, 1 ,0,0,4512,
3,A1A1101,Ostrava,Olomouc,0, 0 ,0,0,5672,
3,A1A1102,Slavia,Bohemians,4, 2 ,0,1,8023,
3,A1A1103,Jablonec,Plzeň,3, 0 ,2,0,5350,
3,A1A1104,H. Králové,Drnovice,2, 2 ,2,0,4956,
3,A1A1105,Opava,Brno,0, 0 ,0,0,14120,
